lat,lon,name,ele,time,At,d,v,stops,orientation,reorientation
41.60274,2.282915,G3,140.051,2022-04-30 11:08:30+00:00,49.0,5.062352845367228,0.1033133233748413,stop,290.57550319783024,13.690123879611122
41.602756,2.282858,G3,140.147,2022-04-30 11:09:19+00:00,8.0,5.332331287483395,0.6665414109354244,moving,304.26562707744137,-8.332084670058123
41.602783,2.282805,G3,140.12,2022-04-30 11:09:27+00:00,8.0,5.085195264349523,0.6356494080436904,moving,295.93354240738324,11.452869670808012
41.602803,2.28275,G3,140.02,2022-04-30 11:09:35+00:00,12.0,5.127673893124286,0.4273061577603572,stop,307.38641207819126,85.98828573723006
41.602831,2.282701,G3,140.017,2022-04-30 11:09:47+00:00,19.0,5.592430361159753,0.2943384400610396,stop,33.374697815421314,-31.59011949569976
41.602873,2.282738,G3,140.187,2022-04-30 11:10:06+00:00,6.0,5.339946468858263,0.8899910781430438,moving,1.784578319721561,-0.1682638198847712
41.602921,2.28274,G3,140.515,2022-04-30 11:10:12+00:00,11.0,5.895676862186367,0.5359706238351243,stop,1.6163144998367898,11.58609880182712
41.602974,2.282742,G3,140.409,2022-04-30 11:10:23+00:00,6.0,5.824897597057476,0.970816266176246,moving,13.20241330166391,-3.4118401228137145
41.603025,2.282758,G3,140.952,2022-04-30 11:10:29+00:00,6.0,5.867592520001852,0.9779320866669752,moving,9.790573178850195,-10.64738127211774
41.603077,2.28277,G3,141.091,2022-04-30 11:10:35+00:00,7.0,5.560368042109924,0.7943382917299892,moving,359.14319190673245,15.368774936277989
41.603127,2.282769,G3,141.112,2022-04-30 11:10:42+00:00,9.0,5.972693177754495,0.663632575306055,moving,14.51196684301044,-15.276984353390162
41.603179,2.282787,G3,141.284,2022-04-30 11:10:51+00:00,10.0,6.22747099460657,0.622747099460657,stop,359.2349824896203,-28.3102115857875
41.603235,2.282786,G3,141.32,2022-04-30 11:11:01+00:00,4.0,4.961887723979705,1.240471930994926,moving,330.9247709038328,-25.68306435971272
41.603274,2.282757,G3,141.339,2022-04-30 11:11:05+00:00,6.0,5.395691059243171,0.8992818432071951,moving,305.24170654412006,-33.96484404907227
41.603302,2.282704,G3,141.355,2022-04-30 11:11:11+00:00,5.0,4.990064952527602,0.9980129905055204,moving,271.2768624950478,7.664364598612281
41.603303,2.282644,G3,141.388,2022-04-30 11:11:16+00:00,6.0,5.723552912873281,0.95392548547888,moving,278.9412270936601,40.54217184896044
41.603311,2.282576,G3,141.438,2022-04-30 11:11:22+00:00,4.0,5.119353172027055,1.2798382930067638,moving,319.4833989426205,-13.64816081905883
41.603346,2.282536,G3,141.462,2022-04-30 11:11:26+00:00,5.0,5.128074945152616,1.0256149890305233,moving,305.8352381235617,55.69451962582144
41.603373,2.282486,G3,141.483,2022-04-30 11:11:31+00:00,12.0,6.229135991749312,0.5190946659791094,stop,1.5297577493831227,-5.095427929393679
41.603429,2.282488,G3,141.411,2022-04-30 11:11:43+00:00,6.0,5.347708734255057,0.8912847890425094,moving,356.43432981998944,-9.530432872417748
41.603477,2.282484,G3,141.409,2022-04-30 11:11:49+00:00,322.0,5.137388166915982,0.015954621636385,stop,346.9038969475717,10.42034348678385
41.603522,2.28247,G3,141.427,2022-04-30 11:17:11+00:00,5.0,5.343182073726759,1.0686364147453518,moving,357.32424043435554,19.16381818164581
41.60357,2.282467,G3,141.326,2022-04-30 11:17:16+00:00,14.0,5.566246802409831,0.3975890573149879,stop,16.488058616001354,22.88791704083485
41.603618,2.282486,G3,141.337,2022-04-30 11:17:30+00:00,1144.0,5.897794345884611,0.005155414638011,stop,39.37597565683621,96.7514216338268
41.603659,2.282531,G3,141.399,2022-04-30 11:36:34+00:00,354.0,5.398689720510594,0.0152505359336457,stop,136.127397290663,-16.46134599846482
41.603624,2.282576,G3,141.375,2022-04-30 11:42:28+00:00,11.0,5.167215707681966,0.4697468825165423,stop,119.66605129219818,116.98693108390432
41.603601,2.28263,G3,141.414,2022-04-30 11:42:39+00:00,6.0,6.270670310027037,1.0451117183378396,moving,236.6529823761025,-0.4222783261609208
41.60357,2.282567,G3,141.96,2022-04-30 11:42:45+00:00,3.0,7.201607019321335,2.4005356731071115,moving,236.2307040499416,-28.322246427450608
41.603534,2.282495,G3,142.663,2022-04-30 11:42:48+00:00,3.0,6.039806239032454,2.0132687463441514,moving,207.90845762249097,-11.256356399577868
