lat,lon,name,ele,time,At,d,v,stops,orientation,reorientation
41.603354,2.282832,P4,141.047,2022-04-29 13:08:58+00:00,4.0,5.05586114983097,1.2639652874577425,moving,255.99977805090128,9.29556665060369
41.603343,2.282773,P4,140.912,2022-04-29 13:09:02+00:00,4.0,5.422829338724491,1.3557073346811228,moving,265.295344701505,13.912258011801155
41.603339,2.282708,P4,140.996,2022-04-29 13:09:06+00:00,5.0,5.559336533085603,1.1118673066171207,moving,279.20760271330613,10.41972099419712
41.603347,2.282642,P4,140.928,2022-04-29 13:09:11+00:00,4.0,5.296565605970998,1.3241414014927495,moving,289.62732370750325,5.129391364523599
41.603363,2.282582,P4,140.989,2022-04-29 13:09:15+00:00,4.0,5.310601279394778,1.3276503198486944,moving,294.75671507202685,8.576351586859573
41.603383,2.282524,P4,140.917,2022-04-29 13:09:19+00:00,4.0,6.070643668648814,1.5176609171622035,moving,303.3330666588864,-19.04204355552661
41.603413,2.282463,P4,140.909,2022-04-29 13:09:23+00:00,5.0,5.405534670538487,1.0811069341076975,moving,284.2910231033598,-16.761192962395285
41.603425,2.2824,P4,140.833,2022-04-29 13:09:28+00:00,5.0,5.1599050805338855,1.031981016106777,moving,267.5298301409645,-29.77419970302697
41.603423,2.282338,P4,140.742,2022-04-29 13:09:33+00:00,3.0,5.210324626129321,1.7367748753764405,moving,237.75563043793755,-7.538977578713656
41.603398,2.282285,P4,140.673,2022-04-29 13:09:36+00:00,4.0,5.734504407552072,1.433626101888018,moving,230.2166528592239,39.78336905203852
41.603365,2.282232,P4,140.525,2022-04-29 13:09:40+00:00,4.0,5.487703181038865,1.371925795259716,moving,270.0000219112624,27.751654863788247
41.603365,2.282166,P4,140.444,2022-04-29 13:09:44+00:00,4.0,5.731203564842674,1.4328008912106684,moving,297.75167677505067,-20.92238842938792
41.603389,2.282105,P4,140.354,2022-04-29 13:09:48+00:00,4.0,5.610656039076646,1.4026640097691614,moving,276.82928834566275,-15.398412163526755
41.603395,2.282038,P4,140.297,2022-04-29 13:09:52+00:00,5.0,5.97008134605776,1.194016269211552,moving,261.430876182136,-58.618539004068
41.603387,2.281967,P4,140.052,2022-04-29 13:09:57+00:00,4.0,5.790273091611558,1.4475682729028896,moving,202.812337178068,-25.982689712249567
41.603339,2.28194,P4,139.936,2022-04-29 13:10:01+00:00,4.0,6.013729953697198,1.5034324884242996,moving,176.82964746581845,101.98404399432422
41.603285,2.281944,P4,139.969,2022-04-29 13:10:05+00:00,6.0,5.805705594967077,0.9676175991611796,moving,278.81369146014265,21.687022229702222
41.603293,2.281875,P4,139.904,2022-04-29 13:10:11+00:00,8.0,8.106044757147416,1.013255594643427,moving,300.5007136898449,1.2623468043228172
41.60333,2.281791,P4,139.824,2022-04-29 13:10:19+00:00,7.0,5.280839024292879,0.7544055748989827,moving,301.7630604941677,-14.296039290069928
41.603355,2.281737,P4,139.809,2022-04-29 13:10:26+00:00,5.0,5.9273054846934645,1.185461096938693,moving,287.46702120409776,81.5215328001886
41.603371,2.281669,P4,139.897,2022-04-29 13:10:31+00:00,118.0,5.854026191484984,0.0496103914532625,stop,8.988554004286357,29.2182080009145
41.603423,2.28168,P4,139.856,2022-04-29 13:12:29+00:00,5.0,5.377315524552064,1.0754631049104129,moving,38.20676200520086,41.60913906487872
41.603461,2.28172,P4,139.897,2022-04-29 13:12:34+00:00,6.0,5.660016299872591,0.9433360499787652,moving,79.81590107007958,-49.38066010825179
41.60347,2.281787,P4,139.979,2022-04-29 13:12:40+00:00,5.0,5.416579917983389,1.083315983596678,moving,30.435240961827787,-7.416454228273778
41.603512,2.28182,P4,140.198,2022-04-29 13:12:45+00:00,5.0,5.315842026467602,1.0631684052935204,moving,23.01878673355401,13.057660635255502
41.603556,2.281845,P4,140.398,2022-04-29 13:12:50+00:00,18.0,5.365542001388033,0.2980856667437796,stop,36.07644736880951,-20.21409599279133
41.603595,2.281883,P4,140.571,2022-04-29 13:13:08+00:00,5.0,5.779836204603926,1.1559672409207853,moving,15.862351376018182,-1.8664648516275968
41.603645,2.281902,P4,140.866,2022-04-29 13:13:13+00:00,4.0,5.844444894468529,1.4611112236171322,moving,13.995886524390585,5.682271523903523
41.603696,2.281919,P4,141.03,2022-04-29 13:13:17+00:00,4.0,5.432213667693014,1.3580534169232534,moving,19.678158048294108,-14.33827852496512
41.603742,2.281941,P4,141.238,2022-04-29 13:13:21+00:00,5.0,6.254057497209341,1.2508114994418682,moving,5.339879523328989,11.312117625329904
41.603798,2.281948,P4,141.57,2022-04-29 13:13:26+00:00,5.0,5.8031121528065714,1.1606224305613142,moving,16.651997148658893,-24.72358548165392
41.603848,2.281968,P4,141.617,2022-04-29 13:13:31+00:00,5.0,6.51383573195946,1.3027671463918922,moving,351.928411667005,12.718227678085384
41.603906,2.281957,P4,141.709,2022-04-29 13:13:36+00:00,3.0,5.131833612069407,1.7106112040231356,moving,4.646639345090364,-2.311042212947598
41.603952,2.281962,P4,141.914,2022-04-29 13:13:39+00:00,4.0,6.120805713779711,1.5302014284449277,moving,2.335597132142766,3.640652397743281
41.604007,2.281965,P4,142.153,2022-04-29 13:13:43+00:00,5.0,5.590127920829103,1.1180255841658204,moving,5.976249529886047,6.326957653078068
41.604057,2.281972,P4,142.254,2022-04-29 13:13:48+00:00,5.0,5.46281756255066,1.0925635125101318,moving,12.303207182964115,31.278597986361603
41.604105,2.281986,P4,142.276,2022-04-29 13:13:53+00:00,15.0,5.065543800746129,0.3377029200497419,stop,43.58180516932572,-12.12371577210655
41.604138,2.282028,P4,142.295,2022-04-29 13:14:08+00:00,5.0,5.735580838055091,1.1471161676110182,moving,31.45808939721917,14.099565948294355
41.604182,2.282064,P4,142.445,2022-04-29 13:14:13+00:00,5.0,5.240616625382761,1.0481233250765525,moving,45.55765534551352,29.076866893624697
41.604215,2.282109,P4,142.648,2022-04-29 13:14:18+00:00,5.0,6.29465179432018,1.258930358864036,moving,74.63452223913822,-12.98723164054735
41.60423,2.282182,P4,142.693,2022-04-29 13:14:23+00:00,46.0,5.385335053978896,0.1170725011734542,stop,61.64729059859087,2.515862576406221
41.604253,2.282239,P4,142.677,2022-04-29 13:15:09+00:00,79.0,5.358057559514433,0.0678235134115751,stop,64.16315317499709,-174.41333801256485
41.604274,2.282297,P4,142.716,2022-04-29 13:16:28+00:00,97.0,5.140173279384309,0.0529914771070547,stop,249.74981516243224,-72.37101842649338
41.604258,2.282239,P4,142.776,2022-04-29 13:18:05+00:00,11.0,5.4542581153326015,0.4958416468484183,stop,177.37879673593886,60.71657337290026
41.604209,2.282242,P4,142.713,2022-04-29 13:18:16+00:00,5.0,5.680647111117162,1.1361294222234324,moving,238.09537010883912,15.46844737743038
41.604182,2.282184,P4,142.909,2022-04-29 13:18:21+00:00,6.0,5.894815737176725,0.9824692895294542,moving,253.5638174862695,15.169912142167504
41.604167,2.282116,P4,143.132,2022-04-29 13:18:27+00:00,25.0,10.06312192508347,0.4025248770033388,stop,268.733729628437,-94.95706856824768
41.604165,2.281995,P4,143.031,2022-04-29 13:18:52+00:00,5.0,5.368996548472796,1.0737993096945593,moving,173.77666106018933,-8.98815543448302
41.604117,2.282002,P4,142.922,2022-04-29 13:18:57+00:00,5.0,5.070217415133318,1.0140434830266636,moving,164.7885056257063,75.67254459170982
41.604073,2.282018,P4,142.974,2022-04-29 13:19:02+00:00,21.0,5.638511680783232,0.2685005562277729,stop,240.46105021741613,-21.45135038260512
41.604048,2.281959,P4,143.093,2022-04-29 13:19:23+00:00,4.0,5.15162625536243,1.2879065638406075,moving,219.00969983481104,-12.742601158772516
41.604012,2.28192,P4,143.083,2022-04-29 13:19:27+00:00,6.0,6.199948038189068,1.033324673031511,moving,206.2670986760385,51.34936186615423
41.603962,2.281887,P4,143.046,2022-04-29 13:19:33+00:00,7.0,5.703497583266202,0.8147853690380289,moving,257.6164605421927,40.100282580392445
41.603951,2.28182,P4,143.071,2022-04-29 13:19:40+00:00,7.0,5.259698799348384,0.7513855427640549,moving,297.7167431225852,-34.54604759424126
41.603973,2.281764,P4,143.035,2022-04-29 13:19:47+00:00,7.0,5.610606491430929,0.8015152130615613,moving,263.1706955283439,-33.4043393594674
41.603967,2.281697,P4,143.035,2022-04-29 13:19:54+00:00,6.0,5.33675360437813,0.8894589340630216,moving,229.7663561688765,-51.62844341971035
41.603936,2.281648,P4,143.086,2022-04-29 13:20:00+00:00,8.0,5.117669080289087,0.6397086350361358,moving,178.13791274916616,179.0701863676245
41.60389,2.28165,P4,143.014,2022-04-29 13:20:08+00:00,41.0,5.121045143438835,0.124903540083874,stop,357.20809911679066,-49.956947060552125
41.603936,2.281647,P4,143.009,2022-04-29 13:20:49+00:00,177.0,5.3272772005190205,0.0300976113023673,stop,307.25115205623854,-111.38886277374964
41.603965,2.281596,P4,143.024,2022-04-29 13:23:46+00:00,143.0,5.779834063192879,0.0404184200223278,stop,195.8622892824889,-20.989730449422296
41.603915,2.281577,P4,143.333,2022-04-29 13:26:09+00:00,4.0,5.582083713799926,1.3955209284499814,moving,174.8725588330666,-4.307052628741189
41.603865,2.281583,P4,143.534,2022-04-29 13:26:13+00:00,4.0,5.0723824424339865,1.2680956106084966,moving,170.5655062043254,15.65786574804136
41.60382,2.281593,P4,143.566,2022-04-29 13:26:17+00:00,5.0,5.368996885826777,1.0737993771653556,moving,186.2233719523668,-21.58286919325363
41.603772,2.281586,P4,143.525,2022-04-29 13:26:22+00:00,5.0,5.650366012320089,1.130073202464018,moving,164.64050275911313,-1.4597373378730936
41.603723,2.281604,P4,143.485,2022-04-29 13:26:27+00:00,6.0,5.459714799749957,0.9099524666249929,moving,163.18076542124004,-8.49820142124463
41.603676,2.281623,P4,143.098,2022-04-29 13:26:33+00:00,6.0,6.027475123620543,1.0045791872700904,moving,154.6825639999954,6.933917244564668
41.603627,2.281654,P4,142.663,2022-04-29 13:26:39+00:00,7.0,5.272862725453539,0.7532661036362198,moving,161.61648124456008,16.670296352770606
41.603582,2.281674,P4,142.387,2022-04-29 13:26:46+00:00,6.0,5.562232719200038,0.9270387865333396,moving,178.28677759733068,-5.020347054223407
41.603532,2.281676,P4,141.939,2022-04-29 13:26:52+00:00,5.0,6.382133961106579,1.2764267922213155,moving,173.26643054310728,15.588107124587737
41.603475,2.281685,P4,141.601,2022-04-29 13:26:57+00:00,5.0,5.401732592275647,1.0803465184551295,moving,188.854537667695,-10.384296792760324
41.603427,2.281675,P4,141.421,2022-04-29 13:27:02+00:00,7.0,6.229135991887898,0.8898765702696998,moving,178.4702408749347,-20.73872105327041
41.603371,2.281677,P4,141.309,2022-04-29 13:27:09+00:00,46.0,5.0465681629401695,0.1097080035421775,stop,157.73151982166428,130.26125234085322
41.603329,2.2817,P4,141.334,2022-04-29 13:27:55+00:00,76.0,6.1195674050153865,0.0805206237502024,stop,287.9927721625175,-178.64923975608946
41.603346,2.28163,P4,141.393,2022-04-29 13:29:11+00:00,6.0,7.0497256731028015,1.174954278850467,moving,109.34353240642804,31.39667497125447
41.603325,2.28171,P4,141.674,2022-04-29 13:29:17+00:00,2.0,6.175224756170354,3.087612378085177,moving,140.7402073776825,-23.705200131710058
41.603282,2.281757,P4,142.016,2022-04-29 13:29:19+00:00,3.0,7.094396294045736,2.364798764681912,moving,117.03500724597244,141.62208367031684
41.603253,2.281833,P4,142.095,2022-04-29 13:29:22+00:00,7.0,5.088215288809833,0.7268878984014047,moving,258.6570909162893,59.57305180786892
41.603244,2.281773,P4,142.075,2022-04-29 13:29:29+00:00,168.0,10.73445059840992,0.0638955392762495,stop,318.2301427241582,54.28603563996103
41.603316,2.281687,P4,142.048,2022-04-29 13:32:17+00:00,13.0,7.28971666701288,0.5607474359240677,stop,12.51617836411924,172.51128664509892
41.60338,2.281706,P4,141.973,2022-04-29 13:32:30+00:00,22.0,5.692842716827702,0.2587655780376228,stop,185.02746500921816,22.02436368738288
41.603329,2.2817,P4,142.087,2022-04-29 13:32:52+00:00,1608.0,5.119037402132049,0.0031834809714751,stop,207.05182869660104,-21.82027027253337
41.603288,2.281672,P4,142.546,2022-04-29 13:59:40+00:00,7.0,5.471343213122603,0.7816204590175148,moving,185.23155842406769,7.661685214877508
41.603239,2.281666,P4,142.688,2022-04-29 13:59:47+00:00,6.0,5.589475884379181,0.9315793140631968,moving,192.8932436389452,4.115758709376053
41.60319,2.281651,P4,142.816,2022-04-29 13:59:53+00:00,5.0,5.116372871412144,1.0232745742824287,moving,197.0090023483212,-9.491794954835512
41.603146,2.281633,P4,143.009,2022-04-29 13:59:58+00:00,6.0,5.720101970910383,0.9533503284850638,moving,187.5172073934857,2.4095000819583845
41.603095,2.281624,P4,143.045,2022-04-29 14:00:04+00:00,4.0,5.305591088635257,1.3263977721588145,moving,189.9267074754441,-14.573414953881157
41.603048,2.281613,P4,143.034,2022-04-29 14:00:08+00:00,4.0,5.131834084692667,1.2829585211731669,moving,175.3532925215629,15.005261860910082
41.603002,2.281618,P4,142.955,2022-04-29 14:00:12+00:00,4.0,5.086675320873756,1.271668830218439,moving,190.35855438247305,3.6374974185095255
41.602957,2.281607,P4,142.997,2022-04-29 14:00:16+00:00,5.0,5.844448810465366,1.1688897620930732,moving,193.9960518009825,-13.996051800982542
41.602906,2.28159,P4,142.986,2022-04-29 14:00:21+00:00,5.0,5.782136185140138,1.1564272370280275,moving,180.0,16.114503791227804
41.602854,2.28159,P4,142.946,2022-04-29 14:00:26+00:00,5.0,5.092673243667437,1.0185346487334874,moving,196.1145037912278,-13.595901233170224
41.60281,2.281573,P4,143.099,2022-04-29 14:00:31+00:00,5.0,5.676424642261469,1.1352849284522937,moving,182.5186025580576,4.998649404192292
41.602759,2.28157,P4,143.114,2022-04-29 14:00:36+00:00,6.0,5.72010255806024,0.9533504263433732,moving,187.51725196224987,1.5227062940613223
41.602708,2.281561,P4,143.338,2022-04-29 14:00:42+00:00,5.0,5.291892082570397,1.0583784165140793,moving,189.0399582563112,-2.6851330977006
41.602661,2.281551,P4,143.395,2022-04-29 14:00:47+00:00,6.0,5.258472221681503,0.8764120369469172,moving,186.3548251586106,0.1369860351980207
41.602614,2.281544,P4,143.349,2022-04-29 14:00:53+00:00,5.0,5.147975292899552,1.0295950585799103,moving,186.49181119380864,2.0139483973050005
41.602568,2.281537,P4,143.323,2022-04-29 14:00:58+00:00,5.0,5.059420223032207,1.0118840446064414,moving,188.5057595911136,36.59677072784712
41.602523,2.281528,P4,143.309,2022-04-29 14:01:03+00:00,27.0,5.98634851408743,0.2217166116328677,stop,225.1025303189608,-168.8714376106029
41.602485,2.281477,P4,143.32,2022-04-29 14:01:30+00:00,37.0,5.80135993292284,0.1567935117006173,stop,56.23109270835784,-38.01895279685078
41.602514,2.281535,P4,143.329,2022-04-29 14:02:07+00:00,9.0,5.852944849776896,0.6503272055307662,moving,18.21213991150705,2.7043383433377244
41.602564,2.281557,P4,143.28,2022-04-29 14:02:16+00:00,8.0,5.356773480974034,0.6695966851217543,moving,20.916478254844776,10.88656083905846
41.602609,2.28158,P4,143.382,2022-04-29 14:02:24+00:00,5.0,5.364374269759328,1.0728748539518655,moving,31.80303909390324,-7.791114692070096
41.60265,2.281614,P4,143.481,2022-04-29 14:02:29+00:00,5.0,5.721276709448052,1.1442553418896104,moving,24.01192440183314,-1.8227269050609607
41.602697,2.281642,P4,143.441,2022-04-29 14:02:34+00:00,6.0,5.283892591900645,0.8806487653167742,moving,22.18919749677218,-9.7309197195994
41.602741,2.281666,P4,143.534,2022-04-29 14:02:40+00:00,5.0,5.010558687617567,1.0021117375235131,moving,12.458277777172782,0.6379608802429289
41.602785,2.281679,P4,143.669,2022-04-29 14:02:45+00:00,9.0,5.137390995550542,0.570821221727838,moving,13.09623865741571,-68.32100465094783
41.60283,2.281693,P4,143.763,2022-04-29 14:02:54+00:00,20.0,5.26381904064716,0.263190952032358,stop,304.7752340064679,51.86831713756271
41.602857,2.281641,P4,143.814,2022-04-29 14:03:14+00:00,7.0,5.680685807199405,0.8115265438856293,moving,356.6435511440306,1.709067994219822
41.602908,2.281637,P4,143.954,2022-04-29 14:03:21+00:00,5.0,5.784527028928269,1.1569054057856538,moving,358.3526191382504,-1.4654562967655806
